id,cine_id,numero,capacidad,tipo_sala
6415,718,8,80,IMAX
6416,718,9,80,2D
6417,718,10,80,2D
6418,719,1,180,2D
6419,719,2,120,2D
6420,719,3,100,2D
6421,719,4,180,2D
6422,719,5,80,2D
6423,719,6,120,2D
6424,720,1,120,2D
6425,720,2,120,XD
6426,720,3,140,2D
6427,720,4,180,3D
6428,720,5,100,2D
6429,720,6,180,2D
6430,721,1,140,XD
6431,721,2,120,2D
6432,721,3,120,IMAX
6433,721,4,120,2D
6434,721,5,160,IMAX
6435,721,6,120,2D
6436,721,7,180,2D
6437,721,8,120,2D
6438,722,1,140,2D
6439,722,2,180,2D
6440,722,3,180,XD
6441,722,4,80,2D
6442,722,5,80,3D
6443,722,6,120,2D
6444,722,7,180,2D
6445,722,8,100,IMAX
6446,722,9,180,3D
6447,723,1,100,2D
6448,723,2,140,IMAX
6449,723,3,80,2D
6450,723,4,180,2D
6451,723,5,180,2D
6452,723,6,140,2D
6453,723,7,120,3D
6454,724,1,160,2D
6455,724,2,140,2D
6456,724,3,140,2D
6457,724,4,120,2D
6458,724,5,100,IMAX
6459,724,6,160,2D
6460,725,1,180,2D
6461,725,2,100,2D
6462,725,3,140,2D
6463,725,4,140,2D
6464,725,5,160,2D
6465,725,6,120,2D
6466,725,7,120,2D
6467,725,8,160,2D
6468,725,9,80,2D
6469,725,10,160,XD
6470,725,11,160,2D
6471,725,12,160,2D
6472,726,1,140,2D
6473,726,2,160,2D
6474,726,3,140,IMAX
6475,726,4,180,2D
6476,726,5,100,2D
6477,726,6,80,XD
6478,726,7,80,2D
6479,726,8,80,3D
6480,726,9,140,3D
6481,726,10,100,2D
6482,727,1,160,2D
6483,727,2,120,2D
6484,727,3,100,IMAX
6485,727,4,120,2D
6486,727,5,160,2D
6487,727,6,180,IMAX
6488,727,7,80,2D
6489,727,8,120,3D
6490,727,9,80,2D
6491,727,10,160,2D
6492,727,11,160,2D
6493,728,1,80,2D
6494,728,2,140,XD
6495,728,3,80,2D
6496,728,4,100,XD
6497,728,5,140,2D
6498,728,6,100,2D
6499,728,7,140,2D
6500,728,8,80,2D
6501,728,9,180,IMAX
6502,729,1,140,3D
6503,729,2,140,3D
6504,729,3,140,2D
6505,729,4,120,XD
6506,729,5,80,3D
6507,729,6,180,2D
6508,730,1,120,3D
6509,730,2,80,2D
6510,730,3,100,2D
6511,730,4,120,2D
6512,730,5,120,2D
6513,730,6,120,3D
6514,730,7,140,2D
6515,731,1,100,2D
6516,731,2,100,IMAX
6517,731,3,80,2D
6518,731,4,120,2D
6519,731,5,180,2D
6520,731,6,120,3D
6521,731,7,140,2D
6522,731,8,80,IMAX
6523,731,9,120,2D
6524,731,10,160,2D
6525,731,11,180,2D
6526,731,12,120,2D
6527,732,1,80,2D
6528,732,2,180,3D
6529,732,3,180,2D
6530,732,4,160,2D
6531,732,5,140,2D
6532,732,6,100,IMAX
6533,732,7,100,2D
6534,732,8,100,XD
6535,732,9,180,2D
6536,733,1,100,2D
6537,733,2,140,3D
6538,733,3,140,IMAX
6539,733,4,140,3D
6540,733,5,140,2D
6541,733,6,120,2D
6542,733,7,180,IMAX
6543,733,8,80,IMAX
6544,733,9,140,2D
6545,733,10,80,2D
6546,733,11,120,2D
6547,734,1,140,2D
6548,734,2,100,2D
6549,734,3,140,2D
6550,734,4,160,2D
6551,734,5,100,2D
6552,734,6,100,3D
6553,734,7,180,2D
6554,734,8,120,2D
6555,734,9,120,2D
6556,734,10,80,3D
6557,735,1,80,3D
6558,735,2,140,2D
6559,735,3,140,2D
6560,735,4,140,XD
6561,735,5,120,2D
6562,735,6,140,2D
6563,735,7,140,2D
6564,735,8,180,3D
6565,735,9,180,XD
6566,735,10,160,2D
6567,735,11,100,2D
6568,736,1,180,2D
6569,736,2,160,2D
6570,736,3,80,IMAX
6571,736,4,160,2D
6572,736,5,100,XD
6573,736,6,120,2D
6574,736,7,120,XD
6575,736,8,140,2D
6576,736,9,80,IMAX
6577,736,10,180,2D
6578,736,11,140,2D
6579,736,12,140,2D
6580,737,1,80,XD
6581,737,2,120,2D
6582,737,3,160,2D
6583,737,4,100,2D
6584,737,5,100,XD
6585,737,6,160,2D
6586,737,7,100,2D
6587,737,8,120,2D
6588,737,9,100,2D
6589,737,10,80,2D
6590,737,11,120,2D
6591,738,1,180,2D
6592,738,2,160,2D
6593,738,3,120,XD
6594,738,4,100,XD
6595,738,5,160,3D
6596,738,6,120,2D
6597,738,7,180,2D
6598,739,1,140,3D
6599,739,2,80,XD
6600,739,3,180,XD
6601,739,4,160,2D
6602,739,5,160,2D
6603,739,6,160,2D
6604,739,7,140,2D
6605,740,1,100,IMAX
6606,740,2,100,2D
6607,740,3,140,2D
6608,740,4,100,2D
6609,740,5,140,XD
6610,740,6,140,2D
6611,740,7,160,3D
6612,740,8,180,2D
6613,740,9,160,2D
6614,740,10,160,2D
6615,740,11,120,2D
6616,740,12,100,3D
6617,741,1,80,2D
6618,741,2,180,2D
6619,741,3,160,IMAX
6620,741,4,180,XD
6621,741,5,80,IMAX
6622,741,6,120,2D
6623,741,7,160,XD
6624,741,8,120,2D
6625,741,9,80,XD
6626,742,1,180,3D
6627,742,2,180,IMAX
6628,742,3,100,IMAX
6629,742,4,180,2D
6630,742,5,140,2D
6631,742,6,80,XD
6632,742,7,140,2D
6633,742,8,160,2D
6634,742,9,180,2D
6635,742,10,180,IMAX
6636,742,11,180,2D
6637,743,1,180,2D
6638,743,2,160,2D
6639,743,3,180,2D
6640,743,4,80,IMAX
6641,743,5,120,3D
6642,743,6,120,XD
6643,743,7,80,3D
6644,743,8,100,2D
6645,743,9,100,2D
6646,744,1,160,XD
6647,744,2,160,2D
6648,744,3,180,2D
6649,744,4,80,2D
6650,744,5,140,2D
6651,744,6,180,2D
6652,744,7,160,2D
6653,745,1,80,2D
6654,745,2,180,3D
6655,745,3,80,2D
6656,745,4,120,2D
6657,745,5,140,XD
6658,745,6,140,2D
6659,746,1,180,2D
6660,746,2,180,3D
6661,746,3,100,3D
6662,746,4,100,2D
6663,746,5,120,IMAX
6664,746,6,100,2D
6665,746,7,140,2D
6666,746,8,120,2D
6667,747,1,100,2D
6668,747,2,160,3D
6669,747,3,80,2D
6670,747,4,180,2D
6671,747,5,160,IMAX
6672,747,6,140,2D
6673,747,7,160,2D
6674,747,8,180,2D
6675,747,9,160,2D
6676,748,1,180,2D
6677,748,2,80,3D
6678,748,3,120,3D
6679,748,4,100,2D
6680,748,5,80,2D
6681,748,6,140,2D
6682,748,7,140,IMAX
6683,748,8,80,3D
6684,748,9,80,2D
6685,748,10,100,3D
6686,749,1,100,IMAX
6687,749,2,80,2D
6688,749,3,80,2D
6689,749,4,160,2D
6690,749,5,80,IMAX
6691,749,6,140,2D
6692,749,7,100,3D
6693,749,8,140,2D
6694,749,9,180,3D
6695,749,10,140,2D
6696,749,11,100,XD
6697,750,1,160,2D
6698,750,2,180,2D
6699,750,3,160,XD
6700,750,4,160,2D
6701,750,5,100,2D
6702,750,6,140,2D
6703,751,1,160,2D
6704,751,2,180,2D
6705,751,3,100,XD
6706,751,4,180,2D
6707,751,5,180,XD
6708,751,6,180,2D
6709,751,7,120,XD
6710,751,8,180,IMAX
6711,751,9,160,2D
6712,752,1,120,2D
6713,752,2,160,2D
6714,752,3,100,3D
6715,752,4,120,2D
6716,752,5,100,2D
6717,752,6,80,XD
6718,752,7,120,2D
6719,752,8,100,2D
6720,752,9,180,IMAX
6721,752,10,80,2D
6722,752,11,120,3D
6723,752,12,160,XD
6724,753,1,80,XD
6725,753,2,120,2D
6726,753,3,180,2D
6727,753,4,180,IMAX
6728,753,5,120,2D
6729,753,6,140,XD
6730,753,7,140,XD
6731,753,8,80,3D
6732,753,9,140,XD
6733,754,1,80,IMAX
6734,754,2,140,2D
6735,754,3,120,2D
6736,754,4,100,2D
6737,754,5,160,2D
6738,754,6,180,2D
6739,754,7,160,2D
6740,754,8,80,XD
6741,754,9,120,2D
6742,754,10,140,2D
6743,754,11,180,2D
6744,755,1,160,2D
6745,755,2,180,3D
6746,755,3,140,2D
6747,755,4,80,2D
6748,755,5,160,2D
6749,755,6,160,2D
6750,755,7,140,2D
6751,755,8,100,2D
6752,755,9,140,XD
6753,756,1,80,XD
6754,756,2,120,3D
6755,756,3,160,2D
6756,756,4,80,IMAX
6757,756,5,140,2D
6758,756,6,80,2D
6759,756,7,180,IMAX
6760,756,8,140,2D
6761,756,9,80,2D
6762,756,10,80,2D
6763,756,11,140,2D
6764,756,12,140,2D
6765,757,1,120,2D
6766,757,2,180,2D
6767,757,3,120,2D
6768,757,4,160,2D
6769,757,5,100,2D
6770,757,6,160,2D
6771,757,7,180,2D
6772,757,8,120,XD
6773,758,1,180,2D
6774,758,2,120,XD
6775,758,3,180,3D
6776,758,4,140,2D
6777,758,5,120,2D
6778,758,6,120,2D
6779,758,7,140,2D
6780,758,8,100,IMAX
6781,758,9,140,3D
6782,759,1,140,2D
6783,759,2,80,2D
6784,759,3,80,2D
6785,759,4,100,2D
6786,759,5,180,2D
6787,759,6,180,2D
6788,759,7,120,3D
6789,759,8,160,2D
6790,759,9,180,2D
6791,759,10,140,XD
6792,759,11,80,XD
6793,759,12,100,2D
6794,760,1,120,2D
6795,760,2,180,2D
6796,760,3,120,3D
6797,760,4,80,2D
6798,760,5,140,2D
6799,760,6,100,IMAX
6800,760,7,100,2D
6801,760,8,120,3D
6802,760,9,100,3D
6803,760,10,160,2D
6804,761,1,120,2D
6805,761,2,100,IMAX
6806,761,3,180,3D
6807,761,4,80,2D
6808,761,5,80,2D
6809,761,6,160,IMAX
6810,762,1,120,2D
6811,762,2,80,2D
6812,762,3,140,3D
6813,762,4,160,XD
6814,762,5,180,IMAX
6815,762,6,120,2D
6816,762,7,140,2D
6817,762,8,180,2D
6818,763,1,140,3D
6819,763,2,80,2D
6820,763,3,120,2D
6821,763,4,100,2D
6822,763,5,80,2D
6823,763,6,160,3D
6824,764,1,180,2D
6825,764,2,100,IMAX
6826,764,3,80,2D
6827,764,4,180,2D
6828,764,5,120,IMAX
6829,764,6,120,IMAX
6830,764,7,180,2D
6831,764,8,80,2D
6832,764,9,140,2D
6833,764,10,120,2D
6834,764,11,140,IMAX
6835,765,1,180,2D
6836,765,2,100,XD
6837,765,3,160,XD
6838,765,4,80,2D
6839,765,5,160,2D
6840,765,6,180,3D
6841,765,7,120,2D
6842,765,8,120,2D
6843,765,9,80,XD
6844,766,1,120,XD
6845,766,2,160,IMAX
6846,766,3,80,3D
6847,766,4,80,3D
6848,766,5,80,2D
6849,766,6,140,XD
6850,766,7,180,2D
6851,767,1,120,IMAX
6852,767,2,80,2D
6853,767,3,120,2D
6854,767,4,140,2D
6855,767,5,160,2D
6856,767,6,160,2D
6857,767,7,120,IMAX
6858,767,8,80,2D
6859,767,9,160,2D
6860,767,10,80,3D
6861,767,11,100,XD
6862,768,1,80,2D
6863,768,2,80,XD
6864,768,3,140,IMAX
6865,768,4,140,2D
6866,768,5,160,2D
6867,768,6,140,3D
6868,768,7,140,2D
6869,768,8,100,2D
6870,768,9,140,IMAX
6871,768,10,160,2D
6872,769,1,160,3D
6873,769,2,80,IMAX
6874,769,3,100,2D
6875,769,4,160,IMAX
6876,769,5,180,XD
6877,769,6,160,IMAX
6878,769,7,180,2D
6879,769,8,100,IMAX
6880,769,9,160,XD
6881,769,10,120,2D
6882,769,11,160,3D
6883,769,12,180,3D
6884,770,1,180,2D
6885,770,2,120,2D
6886,770,3,100,2D
6887,770,4,140,2D
6888,770,5,120,XD
6889,770,6,160,XD
6890,770,7,180,IMAX
6891,771,1,100,2D
6892,771,2,140,2D
6893,771,3,140,2D
6894,771,4,100,2D
6895,771,5,140,2D
6896,771,6,100,2D
6897,772,1,120,3D
6898,772,2,100,2D
6899,772,3,180,XD
6900,772,4,160,2D
6901,772,5,100,3D
6902,772,6,140,XD
6903,773,1,140,3D
6904,773,2,100,2D
6905,773,3,120,XD
6906,773,4,120,2D
6907,773,5,140,2D
6908,773,6,160,2D
6909,773,7,120,XD
6910,773,8,80,2D
6911,773,9,120,2D
6912,773,10,100,2D
6913,774,1,100,2D
6914,774,2,100,3D
6915,774,3,100,2D
6916,774,4,120,3D
6917,774,5,120,2D
6918,774,6,80,3D
6919,774,7,180,3D
6920,774,8,160,2D
6921,774,9,80,2D
6922,775,1,180,2D
6923,775,2,180,3D
6924,775,3,140,2D
6925,775,4,160,XD
6926,775,5,100,3D
6927,775,6,100,2D
6928,775,7,100,IMAX
6929,775,8,80,2D
6930,775,9,160,2D
6931,776,1,80,3D
6932,776,2,140,2D
6933,776,3,80,2D
6934,776,4,100,2D
6935,776,5,140,XD
6936,776,6,140,IMAX
6937,777,1,80,2D
6938,777,2,80,IMAX
6939,777,3,160,2D
6940,777,4,140,2D
6941,777,5,80,XD
6942,777,6,120,2D
6943,777,7,160,3D
6944,777,8,160,2D
6945,777,9,140,3D
6946,778,1,180,IMAX
6947,778,2,180,2D
6948,778,3,80,2D
6949,778,4,180,2D
6950,778,5,100,3D
6951,778,6,100,2D
6952,778,7,80,IMAX
6953,778,8,120,2D
6954,779,1,100,2D
6955,779,2,180,2D
6956,779,3,160,3D
6957,779,4,140,2D
6958,779,5,120,2D
6959,779,6,80,2D
6960,779,7,120,2D
6961,779,8,180,2D
6962,779,9,160,2D
6963,780,1,120,2D
6964,780,2,160,2D
6965,780,3,100,2D
6966,780,4,140,XD
6967,780,5,80,2D
6968,780,6,140,2D
6969,780,7,140,XD
6970,780,8,100,2D
6971,780,9,100,2D
6972,780,10,160,3D
6973,780,11,160,2D
6974,781,1,80,2D
6975,781,2,140,IMAX
6976,781,3,160,2D
6977,781,4,120,XD
6978,781,5,180,2D
6979,781,6,100,2D
6980,781,7,100,2D
6981,781,8,180,XD
6982,781,9,160,XD
6983,781,10,80,2D
6984,781,11,120,IMAX
6985,782,1,180,2D
6986,782,2,120,2D
6987,782,3,140,2D
6988,782,4,180,IMAX
6989,782,5,100,2D
6990,782,6,160,3D
6991,782,7,120,2D
6992,783,1,100,IMAX
6993,783,2,80,IMAX
6994,783,3,100,XD
6995,783,4,100,3D
6996,783,5,120,2D
6997,783,6,120,2D
6998,783,7,140,2D
6999,783,8,100,3D
7000,783,9,160,XD
7001,784,1,80,2D
7002,784,2,120,3D
7003,784,3,140,2D
7004,784,4,100,2D
7005,784,5,120,IMAX
7006,784,6,160,3D
7007,785,1,120,2D
7008,785,2,100,XD
7009,785,3,120,2D
7010,785,4,100,IMAX
7011,785,5,120,2D
7012,785,6,140,2D
7013,785,7,180,2D
7014,785,8,120,XD
7015,785,9,120,XD
7016,785,10,120,XD
7017,786,1,180,3D
7018,786,2,160,2D
7019,786,3,180,2D
7020,786,4,140,2D
7021,786,5,160,IMAX
7022,786,6,80,IMAX
7023,786,7,180,2D
7024,786,8,100,2D
7025,787,1,120,XD
7026,787,2,100,2D
7027,787,3,140,2D
7028,787,4,180,2D
7029,787,5,160,IMAX
7030,787,6,120,2D
7031,788,1,180,2D
7032,788,2,180,2D
7033,788,3,80,XD
7034,788,4,100,2D
7035,788,5,160,2D
7036,788,6,100,2D
7037,788,7,140,3D
7038,788,8,100,IMAX
7039,788,9,120,IMAX
7040,788,10,120,XD
7041,788,11,100,2D
7042,788,12,100,2D
7043,789,1,80,2D
7044,789,2,80,2D
7045,789,3,140,2D
7046,789,4,140,2D
7047,789,5,180,3D
7048,789,6,160,2D
7049,789,7,160,2D
7050,790,1,100,3D
7051,790,2,80,2D
7052,790,3,80,2D
7053,790,4,80,2D
7054,790,5,120,2D
7055,790,6,120,2D
7056,790,7,140,3D
7057,790,8,100,2D
7058,790,9,120,IMAX
7059,791,1,100,3D
7060,791,2,180,2D
7061,791,3,160,2D
7062,791,4,100,2D
7063,791,5,180,XD
7064,791,6,100,2D
7065,791,7,100,2D
7066,791,8,120,IMAX
7067,791,9,180,2D
7068,791,10,120,IMAX
7069,791,11,100,XD
7070,792,1,100,2D
7071,792,2,100,XD
7072,792,3,180,3D
7073,792,4,100,2D
7074,792,5,160,XD
7075,792,6,160,2D
7076,792,7,80,2D
7077,792,8,160,2D
7078,792,9,160,2D
7079,792,10,120,2D
7080,792,11,140,2D
7081,793,1,140,2D
7082,793,2,80,2D
7083,793,3,160,2D
7084,793,4,100,2D
7085,793,5,120,2D
7086,793,6,180,2D
7087,793,7,80,2D
7088,793,8,180,2D
7089,793,9,160,2D
7090,793,10,140,2D
7091,793,11,120,2D
7092,793,12,140,3D
7093,794,1,120,2D
7094,794,2,180,IMAX
7095,794,3,140,XD
7096,794,4,120,2D
7097,794,5,140,2D
7098,794,6,100,2D
7099,794,7,80,3D
7100,794,8,100,2D
7101,794,9,120,2D
7102,794,10,180,2D
7103,794,11,80,3D
7104,795,1,120,2D
7105,795,2,80,2D
7106,795,3,160,XD
7107,795,4,120,2D
7108,795,5,140,2D
7109,795,6,120,2D
7110,795,7,160,3D
7111,795,8,120,3D
7112,795,9,120,2D
7113,796,1,120,2D
7114,796,2,80,2D
7115,796,3,140,XD
7116,796,4,160,2D
7117,796,5,120,2D
7118,796,6,160,2D
7119,796,7,100,2D
7120,796,8,120,2D
7121,796,9,180,2D
7122,797,1,100,3D
7123,797,2,100,2D
7124,797,3,180,3D
7125,797,4,140,2D
7126,797,5,140,2D
7127,797,6,180,2D
7128,798,1,160,2D
7129,798,2,140,3D
7130,798,3,180,2D
7131,798,4,140,2D
7132,798,5,80,2D
7133,798,6,120,2D
7134,798,7,160,IMAX
7135,799,1,80,IMAX
7136,799,2,160,XD
7137,799,3,80,2D
7138,799,4,180,2D
7139,799,5,80,2D
7140,799,6,100,IMAX
7141,799,7,100,2D
7142,799,8,80,3D
7143,800,1,140,2D
7144,800,2,140,3D
7145,800,3,180,2D
7146,800,4,140,2D
7147,800,5,180,2D
7148,800,6,120,3D
7149,800,7,80,2D
7150,800,8,140,2D
7151,800,9,120,2D
7152,801,1,160,3D
7153,801,2,180,2D
7154,801,3,160,2D
7155,801,4,140,2D
7156,801,5,180,3D
7157,801,6,140,2D
7158,801,7,160,2D
7159,801,8,180,3D
7160,801,9,80,2D
7161,802,1,80,2D
7162,802,2,180,2D
7163,802,3,100,2D
7164,802,4,80,IMAX
7165,802,5,180,2D
7166,802,6,160,IMAX
7167,802,7,180,2D
7168,802,8,140,2D
7169,802,9,140,IMAX
7170,803,1,100,2D
7171,803,2,160,2D
7172,803,3,180,XD
7173,803,4,80,2D
7174,803,5,160,2D
7175,803,6,120,XD
7176,803,7,120,3D
7177,803,8,100,XD
7178,803,9,100,XD
7179,803,10,120,2D
7180,804,1,140,XD
7181,804,2,120,2D
7182,804,3,120,2D
7183,804,4,160,2D
7184,804,5,180,2D
7185,804,6,140,2D
7186,804,7,140,2D
7187,804,8,80,2D
7188,804,9,120,2D
7189,804,10,140,XD
7190,804,11,80,2D
7191,805,1,180,2D
7192,805,2,160,2D
7193,805,3,120,IMAX
7194,805,4,100,2D
7195,805,5,140,2D
7196,805,6,120,2D
7197,805,7,80,XD
7198,805,8,80,2D
7199,806,1,120,IMAX
7200,806,2,140,2D
7201,806,3,120,2D
7202,806,4,160,2D
7203,806,5,180,2D
7204,806,6,140,2D
7205,806,7,160,2D
7206,806,8,100,IMAX
7207,806,9,80,2D
7208,806,10,160,2D
7209,806,11,180,2D
7210,807,1,120,2D
7211,807,2,80,2D
7212,807,3,80,2D
7213,807,4,100,2D
7214,807,5,180,2D
7215,807,6,100,2D
7216,808,1,120,2D
7217,808,2,180,2D
7218,808,3,80,IMAX
7219,808,4,180,3D
7220,808,5,120,2D
7221,808,6,160,IMAX
7222,808,7,120,2D
7223,808,8,180,XD
7224,808,9,120,IMAX
7225,808,10,80,2D
7226,809,1,180,XD
7227,809,2,80,XD
7228,809,3,120,3D
7229,809,4,80,2D
7230,809,5,160,XD
7231,809,6,140,2D
7232,809,7,100,2D
7233,809,8,80,3D
7234,810,1,180,IMAX
7235,810,2,160,2D
7236,810,3,180,3D
7237,810,4,160,2D
7238,810,5,80,2D
7239,810,6,180,2D
7240,810,7,100,2D
7241,810,8,100,2D
7242,810,9,120,XD
7243,810,10,140,3D
7244,810,11,120,2D
7245,811,1,140,2D
7246,811,2,180,2D
7247,811,3,80,XD
7248,811,4,180,2D
7249,811,5,180,IMAX
7250,811,6,100,2D
7251,812,1,180,2D
7252,812,2,120,3D
7253,812,3,140,XD
7254,812,4,80,2D
7255,812,5,180,XD
7256,812,6,120,2D
7257,812,7,180,2D
7258,812,8,180,2D
7259,812,9,140,2D
7260,812,10,80,2D
7261,812,11,160,3D
7262,812,12,120,2D
7263,813,1,80,2D
7264,813,2,120,2D
7265,813,3,180,2D
7266,813,4,80,2D
7267,813,5,180,2D
7268,813,6,100,2D
7269,813,7,80,IMAX
7270,813,8,80,2D
7271,813,9,80,2D
7272,813,10,120,2D
7273,813,11,120,3D
7274,814,1,140,2D
7275,814,2,100,XD
7276,814,3,120,IMAX
7277,814,4,100,2D
7278,814,5,100,3D
7279,814,6,120,2D
7280,814,7,140,2D
7281,814,8,160,2D
7282,814,9,120,2D
7283,814,10,120,2D
7284,815,1,140,2D
7285,815,2,80,XD
7286,815,3,100,2D
7287,815,4,100,2D
7288,815,5,180,2D
7289,815,6,80,XD
7290,815,7,120,3D
7291,815,8,80,XD
7292,816,1,80,IMAX
7293,816,2,80,2D
7294,816,3,100,IMAX
7295,816,4,80,2D
7296,816,5,80,2D
7297,816,6,160,3D
7298,816,7,160,IMAX
7299,816,8,80,2D
7300,816,9,140,2D
7301,816,10,80,2D
7302,816,11,120,2D
7303,817,1,140,XD
7304,817,2,180,IMAX
7305,817,3,140,2D
7306,817,4,80,2D
7307,817,5,160,2D
7308,817,6,140,2D
7309,817,7,120,XD
7310,817,8,100,2D
7311,817,9,140,IMAX
7312,817,10,80,IMAX
7313,817,11,100,2D
7314,817,12,140,2D
7315,818,1,160,XD
7316,818,2,140,2D
7317,818,3,100,2D
7318,818,4,140,3D
7319,818,5,140,2D
7320,818,6,80,2D
7321,818,7,120,2D
7322,818,8,160,XD
7323,819,1,120,2D
7324,819,2,120,2D
7325,819,3,160,2D
7326,819,4,180,XD
7327,819,5,120,IMAX
7328,819,6,180,XD
7329,819,7,120,2D
7330,819,8,80,3D
7331,820,1,180,2D
7332,820,2,140,XD
7333,820,3,140,2D
7334,820,4,80,2D
7335,820,5,180,3D
7336,820,6,120,2D
7337,820,7,100,2D
7338,820,8,100,2D
7339,820,9,80,XD
7340,820,10,100,XD
7341,821,1,140,2D
7342,821,2,180,IMAX
7343,821,3,80,2D
7344,821,4,140,2D
7345,821,5,120,2D
7346,821,6,140,XD
7347,821,7,140,2D
7348,821,8,160,2D
7349,821,9,180,3D
7350,822,1,120,2D
7351,822,2,100,2D
7352,822,3,120,3D
7353,822,4,120,3D
7354,822,5,140,XD
7355,822,6,80,XD
7356,822,7,80,XD
7357,822,8,100,2D
7358,823,1,100,2D
7359,823,2,180,2D
7360,823,3,80,2D
7361,823,4,120,3D
7362,823,5,180,2D
7363,823,6,140,2D
7364,823,7,100,2D
7365,823,8,80,2D
7366,823,9,120,2D
7367,823,10,180,IMAX
7368,823,11,80,IMAX
7369,823,12,160,IMAX
7370,824,1,120,IMAX
7371,824,2,120,2D
7372,824,3,140,IMAX
7373,824,4,80,3D
7374,824,5,160,2D
7375,824,6,120,IMAX
7376,824,7,160,XD
7377,824,8,140,2D
7378,824,9,80,2D
7379,824,10,120,2D
7380,824,11,140,2D
7381,824,12,180,3D
7382,825,1,140,XD
7383,825,2,100,IMAX
7384,825,3,120,3D
7385,825,4,80,2D
7386,825,5,120,2D
7387,825,6,80,2D
7388,825,7,160,2D
7389,825,8,140,IMAX
7390,825,9,160,2D
7391,826,1,80,XD
7392,826,2,80,XD
7393,826,3,140,XD
7394,826,4,100,3D
7395,826,5,180,XD
7396,826,6,140,2D
7397,826,7,140,IMAX
7398,826,8,160,2D
7399,826,9,180,2D
7400,826,10,80,IMAX
7401,827,1,120,2D
7402,827,2,160,2D
7403,827,3,120,XD
7404,827,4,160,2D
7405,827,5,100,IMAX
7406,827,6,160,2D
7407,827,7,100,2D
7408,827,8,120,3D
7409,828,1,120,2D
7410,828,2,120,3D
7411,828,3,160,2D
7412,828,4,180,2D
7413,828,5,120,XD
7414,828,6,100,2D
7415,828,7,180,2D
7416,828,8,120,XD
7417,828,9,100,2D
7418,828,10,160,2D
7419,828,11,140,2D
7420,828,12,80,2D
7421,829,1,120,IMAX
7422,829,2,180,3D
7423,829,3,160,2D
7424,829,4,180,2D
7425,829,5,100,2D
7426,829,6,160,3D
7427,829,7,140,3D
7428,829,8,120,2D
7429,829,9,140,XD
7430,829,10,140,2D
7431,829,11,140,3D
7432,830,1,140,IMAX
7433,830,2,120,XD
7434,830,3,120,2D
7435,830,4,80,2D
7436,830,5,80,2D
7437,830,6,80,2D
7438,830,7,120,2D
7439,830,8,160,XD
7440,830,9,180,IMAX
7441,830,10,80,3D
7442,830,11,120,3D
7443,830,12,160,IMAX
7444,831,1,160,2D
7445,831,2,100,2D
7446,831,3,160,3D
7447,831,4,100,2D
7448,831,5,160,IMAX
7449,831,6,80,XD
7450,831,7,100,2D
7451,831,8,160,3D
7452,831,9,140,2D
7453,831,10,100,2D
7454,831,11,100,2D
7455,832,1,100,2D
7456,832,2,160,3D
7457,832,3,80,IMAX
7458,832,4,120,2D
7459,832,5,140,2D
7460,832,6,180,2D
7461,832,7,80,3D
7462,832,8,120,XD
7463,832,9,100,XD
7464,832,10,100,IMAX
7465,832,11,80,XD
7466,832,12,180,2D
7467,833,1,120,IMAX
7468,833,2,160,2D
7469,833,3,120,2D
7470,833,4,100,2D
7471,833,5,140,2D
7472,833,6,80,2D
7473,833,7,100,3D
7474,834,1,140,2D
7475,834,2,180,2D
7476,834,3,160,3D
7477,834,4,180,3D
7478,834,5,180,2D
7479,834,6,140,3D
7480,834,7,160,3D
7481,834,8,80,IMAX
7482,834,9,120,IMAX
7483,834,10,100,2D
7484,835,1,100,2D
7485,835,2,120,2D
7486,835,3,120,2D
7487,835,4,160,XD
7488,835,5,140,2D
7489,835,6,80,3D
7490,835,7,120,2D
7491,835,8,100,IMAX
7492,835,9,80,IMAX
7493,835,10,120,IMAX
7494,836,1,100,IMAX
7495,836,2,160,2D
7496,836,3,100,IMAX
7497,836,4,100,2D
7498,836,5,80,3D
7499,836,6,120,2D
7500,836,7,100,3D
7501,836,8,80,2D
7502,836,9,160,2D
7503,836,10,180,2D
7504,837,1,180,IMAX
7505,837,2,160,IMAX
7506,837,3,100,2D
7507,837,4,100,2D
7508,837,5,140,2D
7509,837,6,140,2D
7510,838,1,140,2D
7511,838,2,120,IMAX
7512,838,3,180,2D
7513,838,4,80,2D
7514,838,5,120,2D
7515,838,6,120,2D
7516,838,7,80,2D
7517,838,8,100,2D
7518,838,9,180,2D
7519,838,10,140,IMAX
7520,838,11,160,2D
7521,839,1,160,2D
7522,839,2,140,2D
7523,839,3,160,2D
7524,839,4,120,XD
7525,839,5,80,2D
7526,839,6,80,XD
7527,839,7,140,IMAX
7528,839,8,80,2D
7529,839,9,140,2D
7530,839,10,120,3D
7531,840,1,80,2D
7532,840,2,160,2D
7533,840,3,80,2D
7534,840,4,160,2D
7535,840,5,140,3D
7536,840,6,80,2D
7537,840,7,140,XD
7538,840,8,120,IMAX
7539,840,9,120,IMAX
7540,840,10,80,2D
7541,840,11,140,2D
7542,841,1,120,2D
7543,841,2,100,IMAX
7544,841,3,140,2D
7545,841,4,140,XD
7546,841,5,140,2D
7547,841,6,80,2D
7548,841,7,120,2D
7549,841,8,100,2D
7550,841,9,140,2D
7551,842,1,160,2D
7552,842,2,100,2D
7553,842,3,120,XD
7554,842,4,100,2D
7555,842,5,100,2D
7556,842,6,160,2D
